external_id,task_id,primary_topic_id,primary_topic_title,confidence,difficulty,action
"132461","0ae96997-b4bc-4c69-9086-3d1d14d22a1f","c7e7b6c7-e91b-4dcc-8573-6515d79e404f","Условие равновесия тел","0.95","сложная","missing_after_apply"
"171268","be036c4d-4001-46d3-be39-90be54ce733c","81ff7bcf-312a-4e72-ac82-de97b383b6bf","Закон Архимеда, плавание тел","0.95","средняя","missing_after_apply"
"147036","e21bc0b6-57d1-4943-845c-249ffecc9151","7abbe545-8b29-4161-a9c0-85b09555d81e","Упругий и неупругий удар","0.95","сложная","missing_after_apply"
"163564","7d2cb466-bc2d-4e32-8850-1b620af59eaf","102d78c8-5777-441d-a393-83ae508cc8f3","Свободное падение","0.95","средняя","missing_after_apply"
"132492","533b69f6-b0e7-4451-abbb-f2f8d60a0347","476d71d1-72c6-4050-b35d-a3dc2e9f767f","Равномерное прямолинейное движение","0.8","средняя","missing_after_apply"
"134888","ae75f837-e051-4407-83ad-39f09ed06cd5","f930f7a2-dcae-4a22-b546-9131c952c71d","Движение по окружности","0.95","сложная","missing_after_apply"
"132505","99461053-02b5-463b-ad2f-06fd8fe2cb20","77baf1e0-84d8-4933-b4d4-c520df7559a1","Импульс, закон сохранения импульса","0.95","сложная","missing_after_apply"
"154825","76e3d8d9-9463-4743-83c3-6257be3b1174","f930f7a2-dcae-4a22-b546-9131c952c71d","Движение по окружности","0.95","сложная","missing_after_apply"
"155604","c1e8f2df-d064-46d9-8bc9-b1bb98aba6eb","019ee2aa-8647-4aa1-b4ba-c805df98fa80","Движение тела, брошенного под углом к горизонту","0.95","средняя","missing_after_apply"
"171265","2d84afbc-5485-476e-82aa-119061630d5b","81ff7bcf-312a-4e72-ac82-de97b383b6bf","Закон Архимеда, плавание тел","0.95","средняя","missing_after_apply"
"134893","3e57a936-e4f4-432e-a821-a841a447d4a6","019ee2aa-8647-4aa1-b4ba-c805df98fa80","Движение тела, брошенного под углом к горизонту","0.95","сложная","missing_after_apply"
"172828","af1954ed-6d6e-45d0-9d28-7615e02f1105","d990b470-e47d-4f73-b895-427f26b0c233","Гармонические колебания","0.95","средняя","missing_after_apply"
"173423","04597111-ca01-4ae9-b9cd-4fb103ec91d8","e8c6865b-99f5-4065-b0a4-d5732deda411","Момент силы, рычаг","0.95","сложная","missing_after_apply"
"96684","99457da5-f2b1-4038-9039-22146f40c181","b62883d8-b923-4c11-809c-317c0eb233ad","Закон сохранения механической энергии","0.95","средняя","missing_after_apply"
"96104","9f0197da-5d8d-46ad-add9-48c43cc50fe8","0dad3f47-1aa4-4765-9f41-34a9a6005ed4","Законы Ньютона","0.95","средняя","missing_after_apply"
"27105","7479841e-515f-4e78-b6a9-d8139b57c08d","83f8506c-da8d-4515-a47e-c20c1548d17f","Равноускоренное движение","0.95","средняя","missing_after_apply"
"14395","7a3bd325-2a29-4584-8a58-48c7a86d11d9","864f3bc5-4561-4b0c-8f5f-37d5716e8da7","Сила трения","0.95","средняя","missing_after_apply"
"91634","40b1b377-a5b9-4640-9d84-9d6d1ac99620","d8dbee33-8a12-4785-bb2e-adc086b7f548","Движение связанных тел (блоки, нити)","0.95","средняя","missing_after_apply"
"97912","c6eb2fb0-5180-4f42-a953-dce2b4ebfc56","81ff7bcf-312a-4e72-ac82-de97b383b6bf","Закон Архимеда, плавание тел","0.95","средняя","missing_after_apply"
"93792","d6244d82-69c4-4ade-8846-72bf081e2ffd","e8c6865b-99f5-4065-b0a4-d5732deda411","Момент силы, рычаг","0.95","средняя","missing_after_apply"
"102955","3e22b004-78af-4cd2-b81c-5c09adf0e458","b62883d8-b923-4c11-809c-317c0eb233ad","Закон сохранения механической энергии","0.95","средняя","missing_after_apply"
"96560","2bb8517d-0376-42e1-abca-1d9b8602d8ce","77baf1e0-84d8-4933-b4d4-c520df7559a1","Импульс, закон сохранения импульса","0.95","сложная","missing_after_apply"
"97764","191ed8c7-7a76-446b-8fd7-baf07b363005","7abbe545-8b29-4161-a9c0-85b09555d81e","Упругий и неупругий удар","0.95","средняя","missing_after_apply"
"126711","f66d2a23-8182-4d03-aec6-7e1f8af10c18","81ff7bcf-312a-4e72-ac82-de97b383b6bf","Закон Архимеда, плавание тел","0.95","сложная","missing_after_apply"
"97561","4c03ca5a-5e42-4df5-a8b4-737b04322c40","7abbe545-8b29-4161-a9c0-85b09555d81e","Упругий и неупругий удар","0.95","средняя","missing_after_apply"
"132130","a14981aa-edd8-404c-803f-3fb4e47ce0a2","f930f7a2-dcae-4a22-b546-9131c952c71d","Движение по окружности","0.95","средняя","missing_after_apply"
"141199","8b520abb-ffd9-4aa7-9dc5-761871a08c5e","beb05615-48ed-4f52-b4d3-afe21f02f4ea","Превращение энергии при колебаниях","0.95","сложная","missing_after_apply"
"81321","9eaa9b4f-40c9-477d-b722-3d0b7e8fef02","102d78c8-5777-441d-a393-83ae508cc8f3","Свободное падение","0.95","средняя","missing_after_apply"
"114100","d14379a3-3126-49be-a125-ea94dbf8e762","d990b470-e47d-4f73-b895-427f26b0c233","Гармонические колебания","0.95","средняя","missing_after_apply"
"115060","acc4bfbb-03a8-4a59-a424-0990d526a0b3","12c8c859-0607-44d1-92c2-a7e066beccb6","Движение спутников","0.95","средняя","missing_after_apply"
"132160","6d36b021-7c81-4b2d-bc2e-4de8cafccb15","c7e7b6c7-e91b-4dcc-8573-6515d79e404f","Условие равновесия тел","0.95","средняя","missing_after_apply"
"115357","6c0d92fb-3912-4ca0-8c84-fb71d80d4304","d990b470-e47d-4f73-b895-427f26b0c233","Гармонические колебания","0.95","сложная","missing_after_apply"
"132377","062ffbcb-bf7a-4d05-b6c1-4619118a52a4","12c8c859-0607-44d1-92c2-a7e066beccb6","Движение спутников","0.95","средняя","missing_after_apply"
"134892","935877c9-2867-4127-9ff8-0a6ba17aa56c","019ee2aa-8647-4aa1-b4ba-c805df98fa80","Движение тела, брошенного под углом к горизонту","0.95","сложная","missing_after_apply"
"120610","77be665f-4af1-4d91-b330-538316b692e7","83f8506c-da8d-4515-a47e-c20c1548d17f","Равноускоренное движение","0.95","сложная","missing_after_apply"
"132360","3c436fb9-0699-4756-9c93-40067a724836","f930f7a2-dcae-4a22-b546-9131c952c71d","Движение по окружности","0.95","сложная","missing_after_apply"
"172833","57096a67-4651-438b-861b-d71cd3079fe2","d990b470-e47d-4f73-b895-427f26b0c233","Гармонические колебания","0.95","лёгкая","missing_after_apply"
"132113","78c108d0-6e57-4019-834f-5e7dac4b6d4e","77baf1e0-84d8-4933-b4d4-c520df7559a1","Импульс, закон сохранения импульса","0.95","сложная","missing_after_apply"
"134862","6a91e6f3-380a-43ab-8af3-47cbe92a078f","12c8c859-0607-44d1-92c2-a7e066beccb6","Движение спутников","0.95","средняя","missing_after_apply"
"171668","a443fe81-375a-4bfa-80df-291d2e33ed33","77baf1e0-84d8-4933-b4d4-c520df7559a1","Импульс, закон сохранения импульса","0.95","сложная","missing_after_apply"
"132361","583eb559-b617-4c85-8077-1980162e672e","f930f7a2-dcae-4a22-b546-9131c952c71d","Движение по окружности","0.95","сложная","missing_after_apply"
"173479","99d34b38-50db-49cd-8c7f-c4eb527b641a","e8c6865b-99f5-4065-b0a4-d5732deda411","Момент силы, рычаг","0.95","средняя","missing_after_apply"
"171625","09f5b577-0d5b-4b35-825f-61fa31fe8078","662add6c-6ad6-4a05-b2e6-de8b7b4452fc","Работа и мощность","0.95","средняя","missing_after_apply"
"113982","82bf10d2-33ae-4f3b-9006-5cb01c5168d6","81ff7bcf-312a-4e72-ac82-de97b383b6bf","Закон Архимеда, плавание тел","0.95","средняя","missing_after_apply"
"104384","11e4237e-c2d4-4cd6-b7ed-a2910df6b799","b62883d8-b923-4c11-809c-317c0eb233ad","Закон сохранения механической энергии","0.95","средняя","missing_after_apply"
"130471","6c8c2408-5466-4dc8-8074-a8bcfc13bbe4","d8dbee33-8a12-4785-bb2e-adc086b7f548","Движение связанных тел (блоки, нити)","0.95","средняя","missing_after_apply"
"175221","f52e9ce6-7e45-4020-8b65-b63134046b63","0dad3f47-1aa4-4765-9f41-34a9a6005ed4","Законы Ньютона","0.95","средняя","missing_after_apply"
"120609","bff826bb-04f4-4213-9cd7-e0b16fb937be","83f8506c-da8d-4515-a47e-c20c1548d17f","Равноускоренное движение","0.9","средняя","missing_after_apply"
"92499","c78599f0-458a-41a1-8f52-550e74a36ce5","b62883d8-b923-4c11-809c-317c0eb233ad","Закон сохранения механической энергии","0.95","средняя","missing_after_apply"
"125769","a2fe4f4f-ed06-415e-a26c-3a95b202cc92","77baf1e0-84d8-4933-b4d4-c520df7559a1","Импульс, закон сохранения импульса","0.95","средняя","missing_after_apply"
"102246","d748b703-dd37-4eaa-b62d-b2d732cf0e2b","83f8506c-da8d-4515-a47e-c20c1548d17f","Равноускоренное движение","0.95","лёгкая","missing_after_apply"
"98135","08114602-b9f2-4177-b8f0-842df9b51286","81ff7bcf-312a-4e72-ac82-de97b383b6bf","Закон Архимеда, плавание тел","0.95","средняя","missing_after_apply"
"96358","982de4c9-98b9-4b30-b493-653466f98830","77baf1e0-84d8-4933-b4d4-c520df7559a1","Импульс, закон сохранения импульса","0.95","средняя","missing_after_apply"
"158820","129cc636-0a67-4bbf-b0e4-2c77b890e7ce","83f8506c-da8d-4515-a47e-c20c1548d17f","Равноускоренное движение","0.95","средняя","missing_after_apply"
"14386","9ff2dc17-9016-447a-be08-a96d4d4b7592","0dad3f47-1aa4-4765-9f41-34a9a6005ed4","Законы Ньютона","0.95","средняя","missing_after_apply"
"120373","55200dec-2a0e-4992-ac2a-edb87bf6573d","90ae48ff-fb53-42ab-bc93-a7d4b3dcffe0","Математический и пружинный маятник","0.95","средняя","missing_after_apply"
"132112","15692add-aa32-429d-beef-3e6296b99cd7","77baf1e0-84d8-4933-b4d4-c520df7559a1","Импульс, закон сохранения импульса","0.95","сложная","missing_after_apply"
"159044","37e961ec-d90b-44cf-9d37-8d8fbf321394","83f8506c-da8d-4515-a47e-c20c1548d17f","Равноускоренное движение","0.95","средняя","missing_after_apply"
"16676","328bd26a-93cf-4aee-ac56-0819f8bf55fb","f930f7a2-dcae-4a22-b546-9131c952c71d","Движение по окружности","0.95","лёгкая","missing_after_apply"
"84057","cdb88276-48d3-46ac-8375-458e642ce430","83f8506c-da8d-4515-a47e-c20c1548d17f","Равноускоренное движение","0.95","лёгкая","missing_after_apply"
"96090","8704a33b-0b2e-4135-acf6-0a0cecab4528","83f8506c-da8d-4515-a47e-c20c1548d17f","Равноускоренное движение","0.95","лёгкая","missing_after_apply"
"179601","f39db270-8f6d-491c-92fc-a1dc0ba1dabd","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"16641","f3a2f7b8-5ef5-4dd3-8724-1cf20bfc4b5b","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"16663","4847fce4-8b3d-4ca9-a9c1-e4fac87d4780","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"113828","6275e1e7-98bb-4bd9-bc20-4a5108deabee","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"138861","ce77371a-fead-43a2-b2f9-beaf88560f28","04372799-9421-4a41-b49c-6d00c2bf329d","Относительность движения","0.95","лёгкая","missing_after_apply"
"96179","8ada1378-f89d-46d0-9148-9606cb624565","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"175992","03da1e07-433f-4d25-80f2-a39936edb42a","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"91567","a85b7e31-50bf-497f-aacb-6e014a00abbe","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"16656","5c98bab5-b4fb-4365-9639-791a5c4c8677","83f8506c-da8d-4515-a47e-c20c1548d17f","Равноускоренное движение","0.95","лёгкая","missing_after_apply"
"95502","155dd89d-751d-46a2-9cb2-ac18f544f1cb","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"160112","e7682cfa-7bfc-43b1-a7c6-217140fe0f4e","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"186509","e70eb363-e2ce-403e-8a20-9ec28d378293","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"84712","3f3f4407-1003-4e63-9a5b-a5b0d42d4e2a","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"103081","494a9b84-6eea-49f7-bc91-1366c073740c","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"86202","e66a8db2-63e6-4271-8d89-3b40b08e9126","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"125782","6d950fd7-b03c-4911-a3f9-3897da5ac251","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","средняя","missing_after_apply"
"114888","b86d1914-4012-4e67-a028-18a329846417","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"102922","2c0574a9-31cb-428b-8c6d-64b41a976108","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"16662","0d5937af-f9fe-4ee8-b3a4-3f7db5092f58","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"125783","6dac0cff-eaa6-4906-9202-56b403f88f35","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"136664","6b5757bf-ec89-4b8f-8f5b-6ea9aed09d5a","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"137145","123f77ad-5e7a-49d2-b6c2-02726c67fb4c","282a35f4-efda-46c0-b9f4-73120001845d","Напряжённость электрического поля","0.95","средняя","missing_after_apply"
"39092","4ffdc92a-13d6-4945-a23c-668494492da7","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"39716","a149a37b-cacc-4816-a76a-95eb22a6f9cd","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"175142","a56c9b7b-4e0b-407c-a6cc-066cb262579c","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"101946","f5d64e81-c3a4-49b7-a33d-6e05011551de","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"103356","5c21efd5-2855-498b-8b5d-c71410f0fcab","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"95943","ef278b0e-4776-4e5f-ad10-19e779c8ef6c","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"16666","d2c19f71-5da8-4301-b3ff-9e45846ea4fa","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"65296","80a1d29e-46ad-44e3-b297-6807f079d356","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"177336","08324614-2977-4bca-8afa-3c81083ad5a1","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"160002","4010bbb0-56b1-4490-a6e8-c0a3dc79abb3","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"18038","04566669-bde4-4f38-9f4f-a3c9a3d72a66","0dad3f47-1aa4-4765-9f41-34a9a6005ed4","Законы Ньютона","0.95","лёгкая","missing_after_apply"
"102561","d1acb3c1-f435-4bc0-a2fe-8625c0116331","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"16636","dc4672db-15d2-4453-ae0d-d7c2728c5c23","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"102631","e3158538-6446-46b7-a2ba-304282eed66d","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"64991","6cb4eaa3-65ec-493c-9ec7-804632dff868","6be8752a-d9c3-4c46-a5e0-3d86600eacaf","Закон радиоактивного распада","0.95","лёгкая","missing_after_apply"
"112663","28ddf63d-7167-4d63-acf7-c8426962ad5e","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"97577","0214eac4-00dd-4ffc-9792-98bbccd173ae","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"103389","563e4fe4-01a6-4654-97eb-dd97cb21b846","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"113639","21a6fb65-f5d6-48c6-ab00-defc725ce1d0","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"64797","f238a1d9-d1f1-4e43-96f0-13f84e9d7340","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"86282","b7a7e9ba-5e42-49ee-9e18-2b2368b714e0","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"115848","85be7929-0c15-4bee-a907-df285bf7475a","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"30729","3a248864-74eb-469c-b7cf-282c7c4bfb68","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"116797","04ff3bce-f5e2-498e-a40b-f1fc05d52a5b","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"16667","e7fc4af8-c161-4953-9409-1f06a293ca35","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"16687","74d37fa9-8709-4532-b722-f902b89ae452","04372799-9421-4a41-b49c-6d00c2bf329d","Относительность движения","0.95","средняя","missing_after_apply"
"16672","ce6d3c7c-4baf-47f7-b993-41946dca4c88","f930f7a2-dcae-4a22-b546-9131c952c71d","Движение по окружности","0.95","лёгкая","missing_after_apply"
"16683","2fead3d0-0f31-4b5c-b182-50dd64368ab2","04372799-9421-4a41-b49c-6d00c2bf329d","Относительность движения","0.95","лёгкая","missing_after_apply"
"64424","ff45edab-910e-46c8-b57e-c491d00326a8","f930f7a2-dcae-4a22-b546-9131c952c71d","Движение по окружности","0.95","лёгкая","missing_after_apply"
"16657","f0dae1f9-236d-46db-b76c-2d4752536e6d","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"65066","ed4292e4-140a-43a9-a0eb-1cc9daa3f1f6","f930f7a2-dcae-4a22-b546-9131c952c71d","Движение по окружности","0.95","лёгкая","missing_after_apply"
"16669","8c271c0a-e77e-4220-81e8-d1e046d7ee44","f930f7a2-dcae-4a22-b546-9131c952c71d","Движение по окружности","0.95","лёгкая","missing_after_apply"
"16679","d9542920-3311-4df8-9a88-f0e4975446ff","f930f7a2-dcae-4a22-b546-9131c952c71d","Движение по окружности","0.95","лёгкая","missing_after_apply"
"16696","0630483f-b108-483e-a139-85a0857c4b25","04372799-9421-4a41-b49c-6d00c2bf329d","Относительность движения","0.88","средняя","missing_after_apply"
"16673","1858c263-cbd5-40ec-87d0-0d570b5c640b","f930f7a2-dcae-4a22-b546-9131c952c71d","Движение по окружности","0.95","средняя","missing_after_apply"
"16684","20bb95cb-08dc-492c-b719-aa091e4bf1ea","04372799-9421-4a41-b49c-6d00c2bf329d","Относительность движения","0.95","лёгкая","missing_after_apply"
"168207","37932d31-94fa-4ad3-8bf6-8e87e9f2c925","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"16678","6d494d61-a36c-45eb-95c3-210e7ec72c57","f930f7a2-dcae-4a22-b546-9131c952c71d","Движение по окружности","0.95","лёгкая","missing_after_apply"
"136944","5072b486-618c-4567-afe6-8ca443efc1f6","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","средняя","missing_after_apply"
"16680","4378caef-b30f-49ee-9bc6-d1ad7283057b","f930f7a2-dcae-4a22-b546-9131c952c71d","Движение по окружности","0.95","средняя","missing_after_apply"
"142473","b4e2f683-0f81-4e14-bf5d-0758a0dd9b45","83f8506c-da8d-4515-a47e-c20c1548d17f","Равноускоренное движение","0.95","средняя","missing_after_apply"
"16685","7a5a6522-757b-4e85-a07d-11279cb91313","04372799-9421-4a41-b49c-6d00c2bf329d","Относительность движения","0.95","средняя","missing_after_apply"
"141113","5100562c-02ac-4e3e-a341-12ec9705eaff","04372799-9421-4a41-b49c-6d00c2bf329d","Относительность движения","0.95","лёгкая","missing_after_apply"
"17795","3c505d0f-6d36-4b4c-b461-0c453e2332bc","f930f7a2-dcae-4a22-b546-9131c952c71d","Движение по окружности","0.95","лёгкая","missing_after_apply"
"92317","3970182b-0dc9-4d93-8d23-76d61fc9d3f7","476d71d1-72c6-4050-b35d-a3dc2e9f767f","Равномерное прямолинейное движение","0.95","средняя","missing_after_apply"
"16671","c7fba7bf-efa8-43dd-9149-e18e5afb7280","f930f7a2-dcae-4a22-b546-9131c952c71d","Движение по окружности","0.95","лёгкая","missing_after_apply"
"17793","90d85968-5a3e-4480-a486-ecd55fbe1a82","f930f7a2-dcae-4a22-b546-9131c952c71d","Движение по окружности","0.95","лёгкая","missing_after_apply"
"16682","5f6988d2-15c2-4dc9-9bb6-928a3926c046","f930f7a2-dcae-4a22-b546-9131c952c71d","Движение по окружности","0.95","лёгкая","missing_after_apply"
"130809","d7ab0a93-f0ee-4914-b91e-a4ce6bbd7da2","83f8506c-da8d-4515-a47e-c20c1548d17f","Равноускоренное движение","0.95","средняя","missing_after_apply"
"131183","176a1612-449e-4bbb-baf1-8ca3c20d954c","83f8506c-da8d-4515-a47e-c20c1548d17f","Равноускоренное движение","0.95","средняя","missing_after_apply"
"133139","ea60067a-ed05-4288-b89d-9ae8644739e0","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"155597","d917a0f4-4863-41b9-890a-18bcedf4e472","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"139052","96c2feda-1107-44cf-86af-410b1aa59e6c","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"143843","f707b291-9004-43f5-913a-9596908a1277","f930f7a2-dcae-4a22-b546-9131c952c71d","Движение по окружности","0.95","средняя","missing_after_apply"
"17794","b8a55b8d-ceb5-4d7f-a601-2fea37efc70d","f930f7a2-dcae-4a22-b546-9131c952c71d","Движение по окружности","0.95","лёгкая","missing_after_apply"
"64481","da40ebcf-445d-4d85-a8f4-3726c205945a","04372799-9421-4a41-b49c-6d00c2bf329d","Относительность движения","0.95","средняя","missing_after_apply"
"64214","2bd3f3d8-bcc0-4561-9efb-3d4f8b6c5ad0","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"96803","5fb403dd-9e99-4bee-bf53-3bf846beabfa","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"16665","2e16d20c-272a-4329-a84e-543955e74fc2","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"16635","db04d2e4-7a5d-4319-883e-19a3dfabdcb8","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"16695","5e6725ff-db24-4e93-8299-86f549da6117","04372799-9421-4a41-b49c-6d00c2bf329d","Относительность движения","0.95","средняя","missing_after_apply"
"65207","a63b6f41-023d-4e96-8b5b-ab00e140dfaa","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"65081","0c3f0ee2-36b6-4ad2-a1c3-de4915fa7241","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"167210","4bb7777e-d7c2-4b40-a72f-de5e8feb6dc5","a61293f9-8a4a-4a9d-836c-fb1d617bf961","Графики движения (x-t, v-t, a-t)","0.95","лёгкая","missing_after_apply"
"16693","3305c122-a809-4666-a395-32412dcd09bd","04372799-9421-4a41-b49c-6d00c2bf329d","Относительность движения","0.95","лёгкая","missing_after_apply"
"16670","e1475c2f-0708-4e0a-b191-641c8ed6ee6d","f930f7a2-dcae-4a22-b546-9131c952c71d","Движение по окружности","0.95","лёгкая","missing_after_apply"
"16694","3aca8143-a3e9-4ac3-9a2d-7f5cc9dae15c","04372799-9421-4a41-b49c-6d00c2bf329d","Относительность движения","0.88","средняя","missing_after_apply"
"141601","f6c04655-043a-46ba-9edd-1101b452e329","83f8506c-da8d-4515-a47e-c20c1548d17f","Равноускоренное движение","0.95","средняя","missing_after_apply"
"16677","b27b3e44-e514-4fbb-97e9-e03e40311307","f930f7a2-dcae-4a22-b546-9131c952c71d","Движение по окружности","0.95","средняя","missing_after_apply"
"16631","ef92b05b-7f6a-469e-8ff2-c1cb37a37dc9","476d71d1-72c6-4050-b35d-a3dc2e9f767f","Равномерное прямолинейное движение","0.95","лёгкая","missing_after_apply"
"16686","cd38217d-23f4-44f4-8991-d7ba8f5c2c89","04372799-9421-4a41-b49c-6d00c2bf329d","Относительность движения","0.95","лёгкая","missing_after_apply"
"16691","b6c38c0d-9f0f-4ae4-8c96-b97b12ee01e9","04372799-9421-4a41-b49c-6d00c2bf329d","Относительность движения","0.95","лёгкая","missing_after_apply"
